Id,route_distance_km,delta_time,speed,distance,lanes_1,lanes_2,lanes_3,lanes_4,lanes_5,lanes_6,highway_living_street,highway_primary,highway_primary_link,highway_residential,highway_secondary,highway_secondary_link,highway_service,highway_tertiary,highway_tertiary_link,highway_trunk,highway_trunk_link,highway_unclassified,oneway_no,oneway_yes,surface_asphalt,surface_cobblestone,surface_cobblestone_flattened,surface_compacted,surface_concrete,surface_concrete_plates,surface_dirt,surface_ground,surface_paved,surface_paving_stones,surface_pebblestone,surface_sett,surface_unhewn_cobblestone,surface_unpaved,hour,tmpc,relh,smps,vsby,feel,freezing_fog,light_snow,heavy_snow_showers,moderate_snow_showers,light_snow_showers,drifting_snow,light_fog
-5078689529940318290,1.193,205.0,24.91304347826087,546.605439,0.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,4.0,19.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
-7077162733672321393,2.932,587.0,34.77358490566038,2737.42845,0.0,16.0,23.0,14.0,0.0,0.0,0.0,4.0,1.0,7.0,0.0,0.0,8.0,0.0,0.0,33.0,0.0,0.0,33.0,20.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
-535090874700896276,2.22,328.0,31.175,1244.216723,0.0,16.0,18.0,6.0,0.0,0.0,0.0,22.0,0.0,14.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,20.0,20.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,17,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
6318093587191490625,2.576,483.00000000000006,25.77227722772277,2270.220474,0.0,21.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,86.0,15.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,8.0,0.0,0.0,17,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
173146220178405839,3.629,411.0,32.528301886792455,2507.677551,0.0,23.0,26.0,4.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,21.0,4.0,0.0,16.0,0.0,0.0,27.0,26.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
5089202747951066462,2.303,632.0,15.516666666666667,814.942663,0.0,14.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,14.0,16.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
-3609183877532213705,3.447,468.00000000000006,28.88888888888889,1298.18025,0.0,21.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,24.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,17,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
389092008133211198,3.16,553.0,22.5,1546.234078,0.0,33.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,19.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,15.0,23.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
1076801874606237392,4.967,903.0,24.910714285714285,2610.163122,0.0,23.0,4.0,29.0,0.0,0.0,0.0,13.0,0.0,18.0,4.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,43.0,13.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
6779944657962631147,1.628,479.00000000000006,23.729166666666668,1235.690543,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,14.0,31.0,0.0,0.0,0.0,0.0,23.0,25.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
2950530868500324920,1.733,422.0,24.271186440677965,1633.173704,4.0,40.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,0.0,25.0,14.0,0.0,0.0,0.0,0.0,34.0,25.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
801333643029928117,4.63,647.0,28.5234375,2608.771277,2.0,34.0,1.0,26.0,1.0,0.0,0.0,0.0,8.0,9.0,46.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,28.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
4006083945735834360,4.572,894.0,30.70408163265306,3378.013672,0.0,46.0,2.0,45.0,0.0,5.0,0.0,41.0,3.0,0.0,32.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,30.0,68.0,95.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,18,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
-5688303154634151422,1.873,270.0,29.31578947368421,1430.574669,0.0,6.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,32.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
4807533911759240271,4.574,916.0,28.891304347826086,3594.858011,0.0,37.0,61.0,17.0,0.0,0.0,0.0,55.0,0.0,14.0,14.0,0.0,2.0,30.0,0.0,0.0,0.0,0.0,25.0,90.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
-8494799852829071064,3.212,728.0,24.406593406593405,2731.6362480000003,0.0,48.0,31.0,12.0,0.0,0.0,0.0,0.0,0.0,37.0,4.0,0.0,2.0,48.0,0.0,0.0,0.0,0.0,74.0,17.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,17,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
-3070929380407304128,5.737,799.0,30.703296703296704,3524.364372,0.0,39.0,1.0,51.0,0.0,0.0,0.0,48.0,0.0,0.0,30.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,56.0,35.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
4411276965452713361,4.379,566.0,30.18,2804.833289,0.0,80.0,11.0,9.0,0.0,0.0,0.0,2.0,0.0,63.0,6.0,0.0,0.0,20.0,0.0,0.0,0.0,9.0,86.0,14.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
2669235930626463105,5.562,917.0,29.561643835616437,2308.993885,0.0,56.0,13.0,4.0,0.0,0.0,0.0,62.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,60.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
-242752128364217255,4.423,481.00000000000006,27.686567164179106,1885.2210499999999,0.0,11.0,2.0,54.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,56.0,11.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
3109543452695513510,4.478,619.0,33.97286821705426,3809.5685869999998,0.0,76.0,48.0,5.0,0.0,0.0,0.0,48.0,0.0,0.0,38.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,46.0,83.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
-2368982835056973694,4.472,559.0,32.60294117647059,2290.445909,0.0,1.0,40.0,27.0,0.0,0.0,0.0,50.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,58.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
3755383956913348420,3.509,726.0,28.318181818181817,1682.108681,0.0,16.0,16.0,12.0,0.0,0.0,0.0,25.0,0.0,1.0,4.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,16.0,28.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
-8150820488158236154,1.781,336.0,28.125,1539.971399,0.0,27.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,27.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
-5506616179006452107,4.399,879.0,22.6734693877551,1982.544632,0.0,38.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,14.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,25.0,24.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
4911170243776166049,1.904,217.0,28.962962962962962,1236.594439,0.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,13.0,0.0,0.0,0.0,0.0,27.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
759025655512773196,6.329,970.0,24.96470588235294,3162.167352,4.0,41.0,30.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,37.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,44.0,41.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
8650842723127360294,2.449,563.0,29.7816091954023,1724.911144,0.0,65.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,36.0,15.0,0.0,0.0,0.0,0.0,87.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
-3627072867790225600,2.022,384.0,25.470588235294116,1039.110153,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,3.0,14.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
2819844414548907472,0.951,213.0,29.59375,787.574895,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,26.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
5489702268495176816,4.293,579.0,30.359375,1425.003169,0.0,12.0,0.0,17.0,3.0,0.0,0.0,9.0,0.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,8.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
-5260254487657522360,2.501,472.00000000000006,24.513333333333332,2270.789586,0.0,48.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,6.0,61.0,0.0,0.0,0.0,0.0,41.0,34.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,17,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
-2337997167791883743,5.792,813.0,27.03543307086614,4124.684214,0.0,65.0,10.0,52.0,0.0,0.0,0.0,17.0,0.0,5.0,47.0,0.0,5.0,53.0,0.0,0.0,0.0,0.0,51.0,76.0,126.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
4093511032513513855,1.998,300.0,23.613636363636363,1220.16487,0.0,9.0,4.0,31.0,0.0,0.0,0.0,15.0,0.0,3.0,6.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,31.0,13.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,17,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
141203124589832508,7.732,792.0,36.256,5846.52108,0.0,17.0,41.0,51.0,4.0,12.0,0.0,96.0,0.0,0.0,12.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,67.0,58.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
-4793577825305683533,3.798,653.0,30.09090909090909,2169.568218,0.0,14.0,11.0,19.0,0.0,0.0,0.0,0.0,0.0,6.0,33.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,31.0,13.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
4292300314005968044,3.31,660.0,25.35211267605634,1824.771808,0.0,3.0,0.0,48.0,0.0,20.0,0.0,0.0,0.0,2.0,48.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,65.0,6.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,17,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
-2790075198564629183,1.566,336.0,23.263157894736842,482.03684400000003,0.0,10.0,0.0,6.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
-2082928773921035863,3.186,488.00000000000006,22.65,1515.438977,4.0,33.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,4.0,28.0,0.0,0.0,0.0,0.0,33.0,7.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
-3449031867280012004,4.766,564.0,35.03623188405797,2547.671136,0.0,11.0,10.0,41.0,0.0,7.0,0.0,47.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,10.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
547221263839030505,3.666,600.0,31.818181818181817,3030.30488,0.0,30.0,4.0,21.0,0.0,0.0,0.0,4.0,1.0,21.0,21.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,42.0,13.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
6112277651752408154,2.119,343.0,31.045454545454547,1340.995665,0.0,34.0,7.0,3.0,0.0,0.0,0.0,12.0,0.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,9.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
7022651108295434729,4.001,980.0,23.703389830508474,2976.858902,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,46.0,59.0,0.0,57.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
2360436941348858512,6.091,985.0,27.072727272727274,3693.615387,0.0,47.0,17.0,46.0,0.0,0.0,0.0,0.0,0.0,16.0,72.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,78.0,32.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
-8038138637644969597,1.185,399.0,19.833333333333332,385.69115,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
7994413091149289529,2.293,474.00000000000006,25.066666666666666,1314.26369,0.0,29.0,0.0,8.0,0.0,23.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,34.0,26.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,17,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
1371216735682248986,4.914,488.00000000000006,37.63291139240506,2883.053037,0.0,37.0,11.0,31.0,0.0,0.0,0.0,55.0,3.0,8.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,41.0,38.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
6912545874564512031,5.289,865.0,26.664634146341463,3614.22054,0.0,51.0,31.0,0.0,0.0,0.0,0.0,30.0,0.0,18.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,26.0,52.0,30.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
7274785093080535419,2.352,420.0,25.689655172413794,2047.091244,0.0,33.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,0.0,4.0,31.0,0.0,0.0,0.0,0.0,38.0,20.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
758441487413004137,2.042,479.00000000000006,27.733333333333334,1375.560348,0.0,0.0,23.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,25.0,20.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
5429092186739808057,6.336,697.0,30.557692307692307,3562.737017,0.0,38.0,16.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,72.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,82.0,22.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
5026059099814368146,3.207,545.0,17.225,817.656037,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
648143308253096510,2.113,247.00000000000003,22.46153846153846,303.661501,0.0,6.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
1221863430312364562,5.756,834.0,26.147058823529413,2323.9646000000002,0.0,56.0,4.0,8.0,0.0,0.0,0.0,0.0,9.0,6.0,49.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,59.0,9.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
-3690404683424757915,4.49,581.0,29.35576923076923,4332.093986,0.0,50.0,54.0,0.0,0.0,0.0,0.0,51.0,0.0,51.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,52.0,52.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
1545224141994905877,4.973,728.0,33.141666666666666,2891.527351,0.0,21.0,21.0,18.0,0.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,1.0,28.0,0.0,6.0,0.0,0.0,39.0,21.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,17,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
6927163351340099607,3.272,790.0,27.5,128.697821,0.0,0.0,5.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
6708727961718192239,5.638,965.0,29.72972972972973,2787.807773,0.0,15.0,36.0,60.0,0.0,0.0,0.0,39.0,0.0,0.0,31.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,55.0,56.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,17,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
-2777700719027466820,0.894,322.0,24.8,708.941044,0.0,12.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,20.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,18,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
9008471583916111676,5.378,890.0,28.844961240310077,3882.74179,0.0,88.0,26.0,15.0,0.0,0.0,0.0,9.0,0.0,49.0,4.0,0.0,20.0,47.0,0.0,0.0,0.0,0.0,63.0,66.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,18,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
1148247439969479486,4.847,837.0,27.977777777777778,3013.72393,0.0,42.0,11.0,37.0,0.0,0.0,0.0,3.0,0.0,0.0,71.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,62.0,28.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
-8217323198143298701,1.503,384.0,22.78125,818.172228,0.0,26.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,32.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,18,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
3653101119344504374,3.84,923.0,29.6875,1364.498197,0.0,2.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,56.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
-6119812065012549155,1.826,358.0,27.65625,578.514617,12.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,26.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,-6.0,100.0,8.99762556,3.4922678,-14.594444444444443,0,1,1,0,0,0,0
