,Id,route_distance_km,delta_time,bus,public_transport,traffic_signals,operator,trolleybus,barrier,highway,crossing,railway,bus_yes,public_transport_stop_position,traffic_signals_crossing,traffic_signals_signal,traffic_signals_traffic_lights,traffic_signals_tram_priority,trolleybus_yes,barrier_block,barrier_bollard,barrier_chain,barrier_entrance,barrier_gate,barrier_height_restrictor,barrier_lift_gate,barrier_swing_gate,highway_bus_stop,highway_crossing,highway_give_way,highway_motorway_junction,highway_traffic_signals,crossing_marked,crossing_no,crossing_traffic_signals,crossing_uncontrolled,crossing_unmarked,crossing_zebra,railway_level_crossing,railway_tram_level_crossing,railway_tram_stop,railway_tram_stop;tram_level_crossing,hour,tmpc,relh,smps,vsby,feel,freezing_fog,light_snow,heavy_snow_showers,moderate_snow_showers,light_snow_showers,drifting_snow,light_fog
3157,-1007997463898438160,3.518,335.0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,-4.0,85.96,10.000791360000001,9.9940014,-12.355555555555558,0,0,0,0,0,0,0
3158,-4591046090125816116,3.003,497.00000000000006,0,0,0,0,0,0,0,0,0,6,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,1,0,0,0,0,0,0,0,5,-4.0,85.96,10.000791360000001,9.9940014,-12.355555555555558,0,0,0,0,0,0,0
3159,6897650012906378631,5.778,614.0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,3,0,0,0,0,0,0,4,-4.0,85.96,10.000791360000001,9.9940014,-12.355555555555558,0,0,0,0,0,0,0
3160,2590130782167510142,6.048,738.0,0,0,0,0,0,0,0,0,0,9,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,0,0,1,1,0,0,0,2,0,0,5,-4.0,85.96,10.000791360000001,9.9940014,-12.355555555555558,0,0,0,0,0,0,0
3161,-2150767888723208407,9.262,972.0,0,0,0,0,0,0,0,0,0,25,25,0,5,0,0,11,0,0,0,0,0,0,0,0,2,12,0,0,15,0,1,10,0,0,0,0,2,0,0,4,-4.0,85.96,10.000791360000001,9.9940014,-12.355555555555558,0,0,0,0,0,0,0
3162,-5091441262954723544,5.146,974.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,2,0,1,2,0,0,0,2,0,0,4,-4.0,85.96,10.000791360000001,9.9940014,-12.355555555555558,0,0,0,0,0,0,0
3163,-8578072411101919413,6.747,848.0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,2,0,0,0,0,0,0,0,5,-4.0,85.96,10.000791360000001,9.9940014,-12.355555555555558,0,0,0,0,0,0,0
3164,-8161802322463825543,8.227,893.0,0,0,0,0,0,0,0,0,0,13,13,0,2,0,0,7,0,0,0,0,0,0,0,0,0,12,0,0,10,6,0,3,1,1,0,0,2,0,0,21,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3165,1020426959505077153,1.47,357.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,20,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3166,-6235893263544703335,3.506,590.0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,7,1,0,0,0,0,0,0,21,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3167,7221624682524148411,3.64,373.0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,21,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3168,-4351849452886171649,3.306,473.00000000000006,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,2,0,0,0,0,0,0,0,0,0,20,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3169,7361367915071498483,2.606,526.0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,20,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3170,2229177505678692662,4.391,719.0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,1,0,3,3,0,1,0,1,0,0,2,0,0,20,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3171,3983170487814908128,2.296,331.0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,1,4,0,1,0,0,0,0,0,0,0,20,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3172,5331325786333823165,7.483,983.0,0,0,0,0,0,0,0,0,0,11,11,0,2,0,0,11,0,0,0,0,0,0,0,0,0,6,1,0,7,1,1,3,0,0,0,0,2,0,0,21,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3173,-5425846517061367064,7.46,913.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,3,1,0,0,0,0,0,0,20,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3174,2472163352588430073,6.234,890.0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,3,0,0,0,0,0,0,0,21,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3175,4878415640533357518,6.509,802.0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,4,2,1,0,0,0,0,0,20,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3176,-1962058256137641848,2.482,454.0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,1,4,0,0,3,0,0,2,1,0,0,0,0,0,0,20,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3177,-5105070239044863195,4.746,749.0,0,0,0,0,0,0,0,0,0,10,10,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,1,1,0,0,0,0,0,0,21,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3178,1336365231591465586,1.206,288.0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,2,0,0,0,0,0,0,0,20,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3179,9210110364218727646,3.146,462.00000000000006,0,0,0,0,0,0,0,0,0,8,8,0,1,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,1,0,0,0,0,1,0,0,20,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3180,-2546490567896063390,3.767,532.0,0,0,0,0,0,0,0,0,0,6,6,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,2,1,0,0,0,2,0,0,21,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3181,765448354510433193,2.107,422.0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,1,0,1,1,0,1,0,0,0,0,20,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3182,8401434178594574842,4.414,660.0,0,0,0,0,0,0,0,0,0,11,11,0,1,0,0,10,0,0,0,0,0,0,0,0,1,3,0,0,6,3,0,0,0,0,0,0,0,0,0,20,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3183,6079870616509831227,4.354,746.0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,20,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3184,1425843342418647699,5.613,935.0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,2,0,0,0,0,0,0,0,20,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3185,-8375151164509947834,4.673,591.0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,21,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3186,5452667094064171065,3.896,523.0,0,0,0,0,0,0,0,0,0,6,6,0,1,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,7,0,0,4,0,0,0,0,1,0,0,21,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3187,973401269663541102,2.928,429.0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,4,0,0,0,0,1,0,0,21,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3188,-2211756384354148044,3.991,447.0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,1,0,0,0,0,20,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3189,-1260026275931568152,7.563,980.0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,1,4,0,1,0,0,0,0,0,0,0,20,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3190,4245117526163635118,4.872,839.0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,20,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3191,-6127386618167382408,2.477,334.0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,1,0,0,0,0,0,0,0,21,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3192,-4421400893301364425,6.053,775.0,0,0,0,0,0,0,0,0,0,12,12,0,1,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,16,0,1,9,1,0,0,0,2,0,0,20,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3193,-427797820531747355,1.386,198.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,21,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3194,8994445648438404427,1.856,377.0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,20,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3195,5675296228176166586,1.344,305.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,5,0,0,0,0,0,0,0,20,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3196,-2224496046185142221,3.248,290.0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,20,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3197,-5267187764613092307,1.894,301.0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,2,0,0,0,0,0,0,0,0,0,20,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3198,-5046659812959048674,2.168,138.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3199,-2507205179775790154,3.465,609.0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,1,0,0,2,0,1,0,0,20,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3200,-7579981961368729347,5.837,876.0,0,0,0,0,0,0,0,0,0,13,13,0,2,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,12,0,0,4,0,0,0,0,1,0,0,20,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3201,-3962902624552713219,3.411,428.0,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,3,2,0,0,0,0,0,0,21,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3202,-4140414674412906007,1.651,324.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3203,3776902568351860668,6.681,879.0,0,0,0,0,0,0,0,0,0,10,10,0,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,1,0,0,0,0,20,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3204,-2285788484920711140,5.194,708.0,0,0,0,0,0,0,0,0,0,17,17,0,1,0,0,5,0,0,0,0,0,0,0,0,0,11,0,0,13,0,0,4,0,0,0,0,1,0,0,21,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3205,-900397280969941940,1.835,357.0,0,0,0,0,0,0,0,0,0,6,6,0,1,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,1,0,0,0,0,0,0,0,20,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3206,7216120841897935942,2.191,249.00000000000003,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,2,0,0,0,0,0,0,0,0,0,21,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3207,-417636264243514355,5.236,822.0,0,0,0,0,0,0,0,0,0,10,11,0,0,0,0,8,0,0,0,0,0,0,0,0,1,6,0,0,5,2,0,3,0,0,1,0,0,0,0,21,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3208,-8958750520542747165,2.049,357.0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,4,0,0,21,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3209,-2325757526732996578,3.173,517.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3210,-4643545476999002977,4.702,536.0,0,0,0,0,0,0,0,0,0,7,7,0,1,0,0,6,0,0,0,0,1,0,0,0,0,9,1,0,2,0,1,5,3,0,0,0,2,0,0,21,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3211,4793882536913187689,4.491,763.0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,2,1,0,0,0,0,0,0,21,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3212,5679879098469036248,2.793,525.0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,20,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3213,942504695491233840,3.517,567.0,0,0,0,0,0,0,0,0,0,5,5,0,2,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,3,0,0,1,0,0,0,0,21,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3214,-6216844872766306806,5.272,640.0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,0,3,4,0,6,0,1,1,0,4,0,0,21,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3215,2922967030605072540,5.682,703.0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,21,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3216,-7969486122835395804,2.88,482.00000000000006,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,20,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3217,7446960576703568707,3.443,383.0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,20,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3218,4443084774357832785,5.764,867.0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,6,0,1,2,1,0,0,0,4,0,0,21,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3219,7632357726544365874,3.898,527.0,0,0,0,0,0,0,0,0,0,14,14,0,1,0,0,13,0,0,0,0,0,0,0,0,1,6,0,0,7,4,0,2,0,0,0,0,0,0,0,21,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3220,3972667931609479498,2.432,366.0,0,0,0,0,0,0,0,0,0,5,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,20,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3221,-3189500940608541831,6.908,879.0,0,0,0,0,0,0,0,0,0,8,8,0,2,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,13,2,0,2,1,1,0,0,0,0,0,21,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3222,-3659871934671923862,6.025,861.0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,3,2,0,0,0,2,0,0,20,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3223,175178748491984672,2.373,243.00000000000003,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,2,0,2,1,0,1,0,0,0,0,21,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3224,-3353114802268298328,2.236,406.0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,3,0,0,0,0,0,0,0,0,0,20,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3225,6243398705383668216,4.392,650.0,0,0,0,0,0,0,0,0,0,5,5,0,2,0,0,5,0,0,0,0,0,0,0,0,0,5,1,0,3,0,1,3,2,0,0,0,2,0,0,20,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3226,13419276576002620,15.442,977.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,20,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3227,-6391012309756784119,7.481,968.0,0,0,0,0,0,0,0,0,0,3,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,3,4,0,2,1,0,1,0,0,0,0,21,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3228,8918869684526664554,2.401,405.0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,0,1,0,0,0,0,0,0,0,20,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3229,271133300857317894,2.027,323.0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,2,0,0,0,0,0,0,0,21,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3230,-3032182737299746801,3.473,728.0,0,0,0,0,0,0,0,0,0,3,5,0,4,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,10,1,1,5,0,0,2,0,2,2,0,21,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3231,6235357946084397436,6.674,867.0,0,0,0,0,0,0,0,0,0,14,14,0,3,0,0,12,0,0,0,0,0,0,0,0,1,9,0,0,6,0,1,7,1,0,0,0,2,0,0,21,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3232,-7042745095633705823,2.335,478.00000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,21,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3233,-8102603058878047940,3.18,511.00000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,1,0,0,0,0,0,0,20,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3234,8872394792438439736,2.39,307.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,2,2,0,0,0,2,0,0,21,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3235,4747719182971672246,2.387,520.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,1,0,0,0,0,0,0,20,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3236,4092309188749292445,4.807,788.0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,3,6,0,7,0,0,0,0,2,0,0,20,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3237,-8035783399916930035,2.936,373.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,3,0,1,0,0,0,0,0,0,0,20,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3238,4037759238797533931,5.466,597.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,21,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3239,-1062187401118013240,9.804,911.0,0,0,0,0,0,0,0,0,0,13,13,0,3,0,0,8,0,0,0,0,0,0,0,0,0,12,0,0,13,1,1,8,0,0,0,0,0,0,0,20,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3240,971763464913601032,3.434,577.0,0,0,0,0,0,0,0,0,0,8,8,0,2,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,6,5,0,3,1,1,0,0,4,0,0,20,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3241,-8886141787352137365,4.79,694.0,0,0,0,0,0,0,0,0,0,8,8,0,3,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,3,4,0,1,0,0,0,0,4,0,0,20,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3242,1370817892318250140,2.901,862.0,0,0,0,0,0,0,0,0,0,10,10,0,1,0,0,7,0,0,0,0,0,0,0,0,0,10,0,0,11,0,0,6,0,0,0,0,0,0,0,21,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3243,2391016909662831158,1.962,553.0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,1,1,0,0,0,1,0,0,20,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3244,6025686596731639139,3.415,726.0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,20,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3245,6274356522054695379,3.09,670.0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,20,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3246,-2846978699308377693,1.638,252.00000000000003,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3247,5125914017034343555,5.565,666.0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
3248,-8007544917606888720,7.133,855.0,0,0,0,0,0,0,0,0,0,5,5,0,2,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,5,0,1,3,1,1,0,0,6,0,0,21,-5.0,100.0,7.9996042,2.7036911999999997,-12.844444444444443,0,0,0,1,1,0,1
