lon,lat,id,bus,public_transport,highway,crossing,traffic_signals,operator,trolleybus,railway,barrier
30.8060055,46.5758641,1976391306,0,0,0,0,0,0,0,0,0
30.806466,46.5757179,1976391305,0,0,0,0,0,0,0,0,0
30.8065538,46.5757083,5103400049,0,0,0,0,0,0,0,0,0
30.8066412,46.5757196,5103400052,0,0,0,0,0,0,0,0,0
30.8067177,46.5757506,5103400048,0,0,0,0,0,0,0,0,0
30.8067745,46.5757977,5103400051,0,0,0,0,0,0,0,0,0
30.8069047,46.5760035,5103400050,0,0,0,0,0,0,0,0,0
30.8018238,46.5771165,1976410887,0,0,0,0,0,0,0,0,0
30.8021832,46.5771131,1976410886,0,0,0,0,0,0,0,0,0
30.6876252,46.4663874,317477461,0,0,0,0,0,0,0,0,0
30.6898838,46.4662123,4777670071,0,0,0,0,0,0,0,0,0
30.6891422,46.4662794,5214944670,1,1,0,0,0,0,0,0,0
30.6888397,46.4662877,317477462,0,0,0,0,0,0,0,0,0
30.7323324,46.4564887,6806370974,0,0,0,0,0,0,0,0,0
30.7321146,46.4565548,2479719949,0,0,0,0,0,0,0,0,0
30.7316818,46.456764,1976889232,0,0,0,0,0,0,0,0,0
30.7316019,46.456835,2479719953,0,0,0,0,0,0,0,0,0
30.7315085,46.4569137,1976889261,0,0,0,0,0,0,0,0,0
30.7313571,46.45703,1976889265,0,0,0,0,0,0,0,0,0
30.7297201,46.458315,1976889231,0,0,0,0,0,0,0,0,0
30.675956,46.4414919,1976943820,0,0,0,0,0,0,0,0,0
30.6759806,46.4413921,1976943919,0,0,0,0,0,0,0,0,0
30.7262925,46.437802,1977018602,0,0,0,0,0,0,0,0,0
30.726069,46.4378183,1570776545,0,0,0,0,0,0,0,0,0
30.726215,46.438253,1366816280,0,0,0,0,0,0,0,0,0
30.7260866,46.437745,2358340087,0,0,0,0,0,0,0,0,0
30.7297464,46.4322514,27128892,0,0,0,0,0,0,0,0,0
30.7283787,46.4301145,321375725,0,0,0,0,0,0,0,0,0
30.7281305,46.4300302,5209078297,1,1,0,0,0,0,1,0,0
30.7040852,46.4241696,290897546,0,0,0,0,0,0,0,0,0
30.7042684,46.4240351,290897567,0,0,0,0,0,0,0,0,0
30.7058313,46.4417687,1973798534,0,0,0,0,0,0,0,0,0
30.7057874,46.4419441,290801023,0,0,0,0,0,0,0,0,0
30.7025113,46.4423673,4775833873,0,0,0,0,0,0,0,0,0
30.7015505,46.4423433,4775833877,0,0,0,0,0,0,0,0,0
30.7006568,46.4423076,4775833919,0,0,0,0,0,0,0,0,0
30.7001422,46.442287,1743072005,0,0,0,0,0,0,0,0,0
30.6970976,46.4421973,4775833920,0,0,0,0,0,0,0,0,0
30.6956992,46.4421656,3911229416,0,0,0,0,0,0,0,0,0
30.6950578,46.4421492,6582669005,1,1,0,0,0,0,0,0,0
30.7067281,46.4468737,290773727,0,0,0,0,0,0,0,0,0
30.7068685,46.4470254,5216935096,1,1,0,0,0,0,0,0,0
30.707769,46.4479552,3270444288,0,0,0,0,0,0,0,0,0
30.7087729,46.4489992,290773729,0,0,0,0,0,0,0,0,0
30.7089672,46.4492097,4775824042,0,0,0,0,0,0,0,0,0
30.7093,46.4495702,4775824043,0,0,0,0,0,0,0,0,0
30.7101801,46.4504629,5216935080,1,1,0,0,0,0,0,0,0
30.7103487,46.4506318,1988078880,0,0,0,0,0,0,0,0,0
30.727757,46.4764396,4791453263,0,0,0,0,0,0,0,0,0
30.7282997,46.4763993,4791453278,0,0,0,0,0,0,0,0,0
30.728847,46.4763596,4791453262,0,0,0,0,0,0,0,0,0
30.7298269,46.4762892,4475731560,0,0,0,0,0,0,0,0,0
30.7298833,46.4762867,4475731559,0,0,0,0,0,0,0,0,0
30.7302362,46.4762518,4475731558,0,0,0,0,0,0,0,0,0
30.730542,46.4762254,4475731557,0,0,0,0,0,0,0,0,0
30.7306326,46.4762193,298817790,0,0,0,0,0,0,0,0,0
30.7306998,46.4762136,5217021138,0,1,0,0,0,1,1,0,0
30.730854,46.4762004,4475731556,0,0,0,0,0,0,0,0,0
30.7312349,46.4761746,2133368165,0,0,1,1,0,0,0,0,0
30.7314686,46.4761587,1570777100,0,0,0,0,0,0,0,0,0
30.7315021,46.4761561,1901714240,0,0,1,0,0,0,0,0,0
30.7315303,46.4761541,1746751163,0,0,0,0,0,0,0,0,0
30.731687,46.476143,2133368051,0,0,1,1,0,0,0,0,0
30.7318974,46.4761283,5217021149,0,1,0,0,0,1,1,0,0
30.7327486,46.476068,290404210,0,0,0,0,0,0,0,0,0
30.7328118,46.4760647,5084588247,0,0,0,0,0,0,0,0,0
30.7331651,46.4760391,5084588248,0,0,0,0,0,0,0,0,0
30.7332226,46.4760351,5020993610,0,0,0,0,0,0,0,0,0
30.7335631,46.4760057,5020993613,0,0,0,0,0,0,0,0,0
30.7339623,46.4759752,5020979233,0,0,0,0,0,0,0,0,0
30.7342076,46.4759572,1987612408,0,0,1,1,0,0,0,0,0
30.7256863,46.4378035,4909437299,0,0,0,0,0,0,0,0,0
30.7253345,46.4377734,4909437298,0,0,0,0,0,0,0,0,0
30.7160346,46.4710194,1979359417,0,0,0,0,0,0,0,0,0
30.7154881,46.4705806,1979359413,0,0,0,0,0,0,0,0,0
30.7152698,46.4703883,1979359410,0,0,0,0,0,0,0,0,0
30.7367466,46.4621688,2659412734,0,0,0,0,0,0,0,0,0
30.7367484,46.4621855,4786186506,0,0,0,0,0,0,0,0,0
30.7367785,46.4624028,4786186501,0,0,0,0,0,0,0,0,0
30.7368087,46.4626206,4786186512,0,0,0,0,0,0,0,0,0
30.7368124,46.4626497,4786186511,0,0,0,0,0,0,0,0,0
30.7368414,46.4628569,4786186530,0,0,0,0,0,0,0,0,0
30.7368646,46.4630332,4786186535,0,0,0,0,0,0,0,0,0
30.7368894,46.4632151,4786186538,0,0,0,0,0,0,0,0,0
30.7368937,46.4632468,1979437444,0,0,0,0,0,0,0,0,0
30.7369167,46.4633971,4786186555,0,0,0,0,0,0,0,0,0
30.7369464,46.4635909,4786186559,0,0,0,0,0,0,0,0,0
30.7369754,46.46378,4786186581,0,0,0,0,0,0,0,0,0
30.7370051,46.4639732,4786186591,0,0,0,0,0,0,0,0,0
30.7370341,46.4641625,4786186594,0,0,0,0,0,0,0,0,0
30.7370619,46.4643443,4786186605,0,0,0,0,0,0,0,0,0
30.7370932,46.4645485,4786186600,0,0,0,0,0,0,0,0,0
30.7371181,46.4647109,4786186610,0,0,0,0,0,0,0,0,0
30.737181,46.4651215,1979437443,0,0,0,0,0,0,0,0,0
30.7311554,46.4797687,5217021122,1,1,0,0,0,0,0,0,0
30.7310425,46.4797045,4627450413,0,0,0,0,0,0,0,0,0
30.7306748,46.4794953,4627450410,0,0,0,0,0,0,0,0,0
30.7303869,46.4793315,4627449996,0,0,0,0,0,0,0,0,0
30.7297346,46.4789604,4084021085,0,0,1,0,0,0,0,0,0
30.7289411,46.478509,5357653013,0,0,0,0,0,0,0,0,0
30.7282855,46.478136,4818306389,0,0,1,1,0,0,0,0,0
30.7281938,46.4780838,4084021084,0,0,1,0,0,0,0,0,0
30.7281004,46.4780307,4818306390,0,0,1,1,0,0,0,0,0
30.7274009,46.4776327,4791453287,0,0,0,0,0,0,0,0,0
30.7270226,46.4774175,4791453292,0,0,0,0,0,0,0,0,0
30.7268117,46.4772975,2133368018,0,0,1,1,0,0,0,0,0
30.7261811,46.4769382,4439627664,0,0,0,0,0,0,0,0,0
30.7259718,46.4768196,4439627662,0,0,0,0,0,0,0,0,0
30.7258306,46.4767392,4439627661,0,0,0,0,0,0,0,0,0
30.7254489,46.476522,4439627657,0,0,0,0,0,0,0,0,0
30.7252016,46.4763813,4439627656,0,0,0,0,0,0,0,0,0
30.7249329,46.476228,4439627655,0,0,0,0,0,0,0,0,0
30.7246124,46.4760459,4791373495,0,0,0,0,0,0,0,0,0
30.727028,46.4708162,1984088844,0,0,0,0,0,0,0,0,0
30.727157,46.4708347,1984088891,0,0,0,0,0,0,0,0,0
30.7272451,46.4708299,1984088870,0,0,0,0,0,0,0,0,0
30.7273105,46.4708078,1984088908,0,0,0,0,0,0,0,0,0
30.7274151,46.4707231,1984088842,0,0,0,0,0,0,0,0,0
30.6732683,46.450177,4705839902,0,0,0,0,0,0,0,0,0
30.6734397,46.4502202,1984105829,0,0,0,0,0,0,0,0,1
30.6737532,46.4502768,1984105887,0,0,0,0,0,0,0,0,0
30.7067355,46.4706246,1984118721,0,0,0,0,0,0,0,0,0
30.6937461,46.446673,1985011817,0,0,0,0,0,0,0,0,0
30.7266685,46.4901799,298810219,0,0,1,0,1,0,0,0,0
30.7244704,46.4888726,4791513483,0,0,0,0,0,0,0,0,0
30.7240842,46.4886509,5200623680,0,0,0,0,0,0,0,0,0
30.749312,46.458276,1986171723,0,0,0,0,0,0,0,0,0
30.749311,46.4580802,1986171736,0,0,0,0,0,0,0,0,0
30.792851,46.5894016,1927236194,0,0,0,0,0,0,0,0,0
30.8263812,46.6161559,1986404560,0,0,0,0,0,0,0,0,0
30.8266245,46.6161799,1986404562,0,0,0,0,0,0,0,0,0
30.826702,46.6161715,1986404564,0,0,0,0,0,0,0,0,0
30.8267609,46.6161523,3599484023,0,0,0,0,0,0,0,0,0
30.8268131,46.6161151,1986404565,0,0,0,0,0,0,0,0,0
30.8268504,46.6160606,3599484025,0,0,0,0,0,0,0,0,0
30.8268836,46.615978,3599484026,0,0,0,0,0,0,0,0,0
30.8270413,46.6155469,7054363281,0,0,0,0,0,0,0,0,0
30.8271208,46.6154574,3599484024,0,0,0,0,0,0,0,0,0
30.8235333,46.6127969,1986407263,0,0,0,0,0,0,0,0,0
30.8241053,46.613473,1986407267,0,0,0,0,0,0,0,0,0
30.8207623,46.6095262,1986422133,0,0,0,0,0,0,0,0,0
30.8215242,46.610431,1986422136,0,0,0,0,0,0,0,0,0
30.7233952,46.4115272,1986778529,0,0,0,0,0,0,0,0,0
30.7233872,46.4112997,1986778492,0,0,0,0,0,0,0,0,0
30.7234266,46.4109632,1986778541,0,0,0,0,0,0,0,0,0
30.7234937,46.4106229,1986778535,0,0,0,0,0,0,0,0,0
30.7233335,46.4101864,1986778509,0,0,0,0,0,0,0,0,0
30.7234301,46.4098225,6570497861,0,0,1,0,0,0,0,0,0
30.7360429,46.4120625,1987168304,0,0,0,0,0,0,0,0,0
30.7360745,46.4118855,3560218092,0,0,0,0,0,0,0,0,0
30.7361827,46.4112807,3560218067,0,0,0,0,0,0,0,0,0
30.7363276,46.4111795,884620427,0,0,0,0,0,0,0,0,0
30.7365998,46.4111656,3899155292,0,0,0,0,0,0,0,0,0
30.7375054,46.4112586,1987168307,0,0,0,0,0,0,0,0,0
30.7389843,46.4114541,1987168301,0,0,0,0,0,0,0,0,0
30.7364454,46.4143406,352666668,0,0,0,0,0,0,0,0,0
30.7392406,46.4138287,1987168312,0,0,0,0,0,0,0,0,0
30.7377284,46.4131308,1987168295,0,0,0,0,0,0,0,0,0
30.7374,46.4144279,1987168298,0,0,0,0,0,0,0,0,0
30.7393518,46.4132877,1987168296,0,0,0,0,0,0,0,0,0
30.7390945,46.4145829,1987168294,0,0,0,0,0,0,0,0,0
30.7336879,46.4072864,409456852,0,0,0,0,0,0,0,0,0
30.7334869,46.4080662,3561524399,0,0,0,0,0,0,0,0,0
30.7246486,46.4173095,5473234725,0,0,0,0,0,0,0,0,0
30.7242278,46.4175629,1987538331,0,0,0,0,0,0,0,0,0
30.7258919,46.4181954,1987538314,0,0,0,0,0,0,0,0,0
30.7242859,46.4178939,1987538312,0,0,0,0,0,0,0,0,0
30.7234089,46.4169343,1987538289,0,0,0,0,0,0,0,0,0
30.7234986,46.4170031,5473234723,0,0,0,0,0,0,0,0,0
30.7248185,46.4182841,1987538340,0,0,0,0,0,0,0,0,0
30.7247231,46.4182238,1987538287,0,0,0,0,0,0,0,0,0
30.7245273,46.4180788,1987538327,0,0,0,0,0,0,0,0,0
30.7212105,46.4396328,1987576253,0,0,0,0,0,0,0,0,0
30.7349931,46.4784872,449809485,0,0,1,0,0,0,0,0,0
30.728287,46.4509123,1988071083,0,0,0,0,0,0,0,0,0
30.7249193,46.4437407,3930343617,0,0,0,0,0,0,0,0,0
30.7052852,46.4507348,1988078984,0,0,0,0,0,0,0,0,0
30.7035845,46.4515342,4070581660,0,0,0,0,0,0,0,0,0
30.7027296,46.4519412,1973798512,0,0,0,0,0,0,0,0,0
30.7205107,46.4458285,1988079018,0,0,0,0,0,0,0,0,0
30.7477354,46.4749479,2135903443,0,0,1,1,0,0,0,0,0
30.747937,46.4749336,4627546699,0,1,0,0,0,1,1,0,0
30.7480953,46.4749224,4625785661,0,0,0,0,0,0,0,0,0
30.6909823,46.4738927,3909299075,0,0,0,0,0,0,0,0,0
30.690658,46.4739731,3925678827,0,0,0,0,0,0,0,0,0
30.6905991,46.4739877,3909299078,0,0,0,0,0,0,0,0,0
30.6882592,46.4756904,1988292850,0,0,0,0,0,0,0,0,0
30.6925715,46.4738819,1988292845,0,0,0,0,0,0,0,0,0
30.692671,46.4741229,1988292858,0,0,0,0,0,0,0,0,0
30.6903122,46.471114,3909044985,0,0,0,0,0,0,0,0,0
30.6869824,46.4715748,1988297003,0,0,0,0,0,0,0,0,0
30.6860339,46.4717121,1988297037,0,0,0,0,0,0,0,0,0
30.684951,46.4718241,3909045030,0,0,0,0,0,0,0,0,0
30.6848629,46.4718869,1988297006,0,0,0,0,0,0,0,0,0
30.6846755,46.4721295,4777300777,0,0,0,0,0,0,0,0,0
30.6846858,46.4722009,1988297024,0,0,0,0,0,0,0,0,0
30.6854744,46.4732871,1988297040,0,0,0,0,0,0,0,0,0
30.6869445,46.4731632,1988297044,0,0,0,0,0,0,0,0,0
30.679534,46.476017,2511455913,0,0,0,0,0,0,0,0,0
30.6795509,46.4759124,2511455909,0,0,0,0,0,0,0,0,0
30.6795784,46.475803,3933106976,0,0,0,0,0,0,0,0,0
30.6796662,46.4756275,2511455903,0,0,0,0,0,0,0,0,0
30.6797791,46.4754276,3933106966,0,0,0,0,0,0,0,0,0
30.6798479,46.4752087,2511455890,0,0,0,0,0,0,0,0,0
30.6798557,46.4751376,3933106965,0,0,0,0,0,0,0,0,0
30.6798268,46.4749984,2511455885,0,0,0,0,0,0,0,0,0
30.6798174,46.4748476,2511455882,0,0,0,0,0,0,0,0,0
30.6802956,46.4747009,2511455881,0,0,0,0,0,0,0,0,0
30.6809834,46.4745149,2511455876,0,0,0,0,0,0,0,0,0
30.6819699,46.4742756,2511465476,0,0,0,0,0,0,0,0,0
30.6826796,46.4741034,2511455860,0,0,0,0,0,0,0,0,0
30.6840766,46.4737528,2511455857,0,0,0,0,0,0,0,0,0
30.6855388,46.473361,1988297035,0,0,0,0,0,0,0,0,0
30.6858285,46.4734164,1988297042,0,0,0,0,0,0,0,0,0
30.685939,46.4733985,1988297029,0,0,0,0,0,0,0,0,0
30.6865473,46.4732206,1988297002,0,0,0,0,0,0,0,0,0
30.6779111,46.4682071,1988298355,0,0,0,0,0,0,0,0,0
30.6769849,46.4664555,4777670099,0,0,0,0,0,0,0,0,0
30.6763122,46.4652264,2356831958,0,0,0,0,0,0,0,0,0
30.6750972,46.4688939,3522239930,0,0,0,0,0,0,0,0,0
30.674742,46.4681611,2511462583,0,0,0,0,0,0,0,0,0
30.674683,46.4680514,2356831980,0,0,0,0,0,0,0,0,0
30.6744251,46.467524,2511462544,0,0,0,0,0,0,0,0,0
30.7972233,46.5924869,4775049108,0,0,0,0,0,0,0,0,0
30.7977945,46.5922174,4775047913,0,0,0,0,0,0,0,0,0
30.7980807,46.592086,2018343952,0,0,1,0,1,0,0,0,0
30.9099775,46.5761273,2015106004,0,0,0,0,0,0,0,0,0
30.7177015,46.4126897,2020264366,0,0,0,0,0,0,0,0,0
30.7176727,46.4127317,2020277433,0,0,0,0,0,0,0,0,0
30.7176416,46.412779,3409605328,0,0,0,0,0,0,0,0,0
30.7176356,46.4127881,1909001321,0,0,0,0,0,0,0,0,1
30.7111376,46.4081191,2020520789,0,0,0,0,0,0,0,0,0
30.7111213,46.4080882,2020520787,0,0,0,0,0,0,0,0,0
30.7107868,46.4072507,2020520779,0,0,0,0,0,0,0,0,0
30.7105056,46.4065468,2020520776,0,0,0,0,0,0,0,0,0
30.7113602,46.4086863,2020520791,0,0,0,0,0,0,0,0,0
30.7112919,46.4085101,2022115547,0,0,0,0,0,0,0,0,0
30.7112062,46.4082889,2022115545,0,0,0,0,0,0,0,0,0
30.71116,46.4081696,2020520790,0,0,0,0,0,0,0,0,0
30.7115354,46.4121723,2022548926,0,0,0,0,0,0,0,0,0
30.7115492,46.4120794,4779710182,0,0,0,0,0,0,0,0,0
30.7116695,46.4112724,2022548924,0,0,0,0,0,0,0,0,0
30.709644,46.4120179,2022587854,0,0,0,0,0,0,0,0,0
30.7105585,46.4120925,2022622054,0,0,0,0,0,0,0,0,0
30.7110729,46.4121345,2022624077,0,0,0,0,0,0,0,0,0
30.7117606,46.4121907,2026796254,0,0,0,0,0,0,0,0,0
30.7121062,46.4122189,2025957160,0,0,0,0,0,0,0,0,0
30.7126633,46.4122652,3409605326,0,0,1,0,0,0,0,0,0
30.7096144,46.4119264,2022625850,0,0,0,0,0,0,0,0,0
30.7094507,46.4114201,2023104519,0,0,0,0,0,0,0,0,0
30.7093568,46.4111298,2022626594,0,0,0,0,0,0,0,0,0
30.7093388,46.4110742,2023629061,0,0,0,0,0,0,0,0,0
30.7089354,46.4098266,2023637696,0,0,0,0,0,0,0,0,0
30.70885,46.4095627,2023169925,0,0,0,0,0,0,0,0,0
30.7081069,46.4077932,2022587850,0,0,0,0,0,0,0,0,0
30.7105572,46.412001,2022625851,0,0,0,0,0,0,0,0,0
30.7105567,46.4119669,2022622052,0,0,0,0,0,0,0,0,1
30.7105557,46.4118901,2022623559,0,0,0,0,0,0,0,0,0
30.710992,46.4119243,2022623562,0,0,0,0,0,0,0,0,0
30.7098585,46.4097589,2022664489,0,0,0,0,0,0,0,0,0
30.7099446,46.4097441,2022664488,0,0,0,0,0,0,0,0,0
30.7094092,46.409654,2022664487,0,0,0,0,0,0,0,0,0
30.7094638,46.4098267,2022664491,0,0,0,0,0,0,0,0,0
30.7093019,46.4093011,2023169921,0,0,0,0,0,0,0,0,0
30.7116355,46.4094534,4779710175,0,0,1,0,0,0,0,0,0
30.7111461,46.4095391,2022681338,0,0,0,0,0,0,0,0,0
30.7091283,46.4094016,2023169923,0,0,0,0,0,0,0,0,0
30.7086901,46.4080015,2023169913,0,0,0,0,0,0,0,0,0
30.7099575,46.4089392,2023169919,0,0,0,0,0,0,0,0,0
30.7097596,46.4081012,2023169915,0,0,0,0,0,0,0,0,0
30.7088451,46.4117269,2023629090,0,0,0,0,0,0,0,0,0
30.7087529,46.4116394,2023629085,0,0,0,0,0,0,0,0,0
30.7088559,46.4111478,2023629067,0,0,0,0,0,0,0,0,0
30.7086004,46.4114946,2023629074,0,0,0,0,0,0,0,0,0
30.7084692,46.4098977,2023637698,0,0,0,0,0,0,0,0,0
30.7078307,46.4078338,2023629055,0,0,0,0,0,0,0,0,0
30.70796,46.4094232,2024986981,0,0,0,0,0,0,0,0,0
30.7071252,46.4083661,2023692404,0,0,0,0,0,0,0,0,0
30.7068006,46.4073111,2023692401,0,0,0,0,0,0,0,0,0
30.7071646,46.4072628,2023692400,0,0,0,0,0,0,0,0,0
30.707229,46.407036,2023692399,0,0,0,0,0,0,0,0,0
30.7078383,46.4069453,2023692398,0,0,0,0,0,0,0,0,0
30.7058959,46.4069802,2023741352,0,0,0,0,0,0,0,0,0
30.7056321,46.408418,2023741364,0,0,0,0,0,0,0,0,0
30.7074884,46.4115539,2024950037,0,0,0,0,0,0,0,0,0
30.7064974,46.4114644,2024950035,0,0,0,0,0,0,0,0,0
30.7070203,46.4095672,2024986982,0,0,0,0,0,0,0,0,0
30.7125758,46.4147693,2026796286,0,0,0,0,0,0,0,0,0
30.7122263,46.4136365,4852247216,0,0,0,0,0,0,0,0,0
30.7119878,46.412896,4852289769,0,0,0,0,0,0,0,0,0
30.7119024,46.412631,2026818004,0,0,0,0,0,0,0,0,0
30.7118277,46.4123893,2026807897,0,0,0,0,0,0,0,0,0
30.7117919,46.4122877,7620615157,0,0,0,0,0,0,0,1,0
30.7117801,46.4122512,7620615142,0,0,0,0,0,0,0,1,0
30.7126095,46.4148414,2026796288,0,0,0,0,0,0,0,0,0
30.7132849,46.4146505,2027438354,0,0,0,0,0,0,0,0,0
30.7116016,46.4124628,2027850537,0,0,0,0,0,0,0,0,0
30.7113002,46.4125184,2027850539,0,0,0,0,0,0,0,0,0
30.7113309,46.4124829,4779394544,0,0,0,0,0,0,0,0,0
30.7113759,46.4124554,4779394543,0,0,0,0,0,0,0,0,0
30.7114308,46.4124387,2027850535,0,0,0,0,0,0,0,0,1
30.7114904,46.4124343,4779394542,0,0,0,0,0,0,0,0,0
30.7115492,46.4124426,4779394541,0,0,0,0,0,0,0,0,0
30.7115706,46.4124981,4779394548,0,0,0,0,0,0,0,0,0
30.7115257,46.4125254,4779394547,0,0,0,0,0,0,0,0,0
30.7114709,46.412542,2027850541,0,0,0,0,0,0,0,0,1
30.7114113,46.4125465,4779394546,0,0,0,0,0,0,0,0,0
30.7113526,46.4125384,4779394545,0,0,0,0,0,0,0,0,0
30.7231649,46.4144734,2034419504,0,0,0,0,0,0,0,0,0
30.7220728,46.4150209,2034419510,0,0,0,0,0,0,0,0,0
30.7219801,46.4150032,2034419508,0,0,0,0,0,0,0,0,0
30.7214389,46.4141641,2034419499,0,0,0,0,0,0,0,0,0
30.7210854,46.4132532,2034419480,0,0,0,0,0,0,0,0,0
30.7206944,46.4143407,2034419503,0,0,0,0,0,0,0,0,0
30.7237474,46.4145788,2034533105,0,0,0,0,0,0,0,0,0
30.7588535,46.5523133,1311101389,0,0,0,0,0,0,0,0,0
30.7239723,46.4408488,3127845427,0,0,0,0,0,0,0,0,0
30.7238467,46.4401065,4768494316,0,0,0,0,0,0,0,0,0
30.7235512,46.4384699,2041636852,0,0,0,0,0,0,0,0,0
30.6173832,46.4737976,8014370851,0,0,0,0,0,0,0,0,0
30.7217627,46.4339014,2059503759,0,0,0,0,0,0,0,0,0
30.7210648,46.4343996,2059503765,0,0,0,0,0,0,0,0,0
30.7207131,46.4341556,2059503763,0,0,0,0,0,0,0,0,0
30.7214452,46.434652,2059503766,0,0,0,0,0,0,0,0,0
30.7200455,46.4337093,2059503758,0,0,0,0,0,0,0,0,0
30.7196161,46.433986,2059503762,0,0,0,0,0,0,0,0,0
30.7220992,46.4323814,2105388096,0,0,0,0,0,0,0,0,0
30.7222558,46.4322802,2105388095,0,0,0,0,0,0,0,0,0
30.7227623,46.4319527,2396427582,0,0,0,0,0,0,0,0,0
30.723001,46.4317983,2396427575,0,0,0,0,0,0,0,0,0
30.723557,46.431448,4773237814,0,0,0,0,0,0,0,0,0
30.7184541,46.4331872,2059504509,0,0,0,0,0,0,0,0,0
30.7188557,46.432923,2396427612,0,0,0,0,0,0,0,0,0
30.719012,46.4328187,2105529252,0,0,0,0,0,0,0,0,0
30.7194169,46.4325483,2105491665,0,0,0,0,0,0,0,0,0
30.7198262,46.4322749,2396427602,0,0,0,0,0,0,0,0,0
30.7199131,46.4322169,2105388093,0,0,0,0,0,0,0,0,0
30.7203432,46.4319297,2396427581,0,0,0,0,0,0,0,0,0
30.7204298,46.4318919,2396427578,0,0,0,0,0,0,0,0,0
30.7206256,46.4317656,2396427569,0,0,0,0,0,0,0,0,0
30.720693,46.4317221,2396427567,0,0,0,0,0,0,0,0,0
30.720968,46.4315447,2396427560,0,0,0,0,0,0,0,0,0
30.7210313,46.4315039,2396427559,0,0,0,0,0,0,0,0,0
30.72108,46.4314725,2396427557,0,0,0,0,0,0,0,0,0
30.7211345,46.4314373,2396427556,0,0,0,0,0,0,0,0,0
30.7214339,46.4312442,2396427551,0,0,0,0,0,0,0,0,0
30.7217933,46.4310123,2396427544,0,0,0,0,0,0,0,0,0
30.7223805,46.4305944,4773237815,0,0,0,0,0,0,0,0,0
30.722454,46.4304721,4773237811,0,0,0,0,0,0,0,0,0
30.7239207,46.4296214,4773267584,0,0,0,0,0,0,0,0,0
30.7241892,46.4294519,4773267579,0,0,0,0,0,0,0,0,0
30.724555,46.4292209,4773267571,0,0,0,0,0,0,0,0,0
30.7246234,46.4291777,4773267598,0,0,0,0,0,0,0,0,0
30.7248721,46.4290186,4773267582,0,0,0,0,0,0,0,0,0
30.7242734,46.4279597,4773267592,0,0,0,0,0,0,0,0,0
30.6044842,46.3511295,2061531847,0,0,0,0,0,0,0,0,0
30.8035606,46.5727791,3358311735,0,0,0,0,0,0,0,0,0
30.8045468,46.5724405,2070562174,0,0,0,0,0,0,0,0,0
30.7961124,46.5728416,2070601235,0,0,0,0,0,0,0,0,0
30.7942146,46.5733216,2072033891,0,0,0,0,0,0,0,0,0
30.7943726,46.5732719,2072573349,0,0,0,0,0,0,0,0,0
30.7945905,46.5733031,2072573355,0,0,0,0,0,0,0,0,0
30.7961996,46.5728163,3796095397,0,0,0,0,0,0,0,0,0
30.7964669,46.5727296,7141687140,0,0,0,0,0,0,0,0,0
30.7974316,46.5724042,2070601181,0,0,0,0,0,0,0,0,0
30.7976669,46.5727739,3602633128,0,0,0,0,0,0,0,0,0
30.797742,46.5728923,2072561972,0,0,0,0,0,0,0,0,0
30.7979924,46.5732707,2070601206,0,0,0,0,0,0,0,0,0
30.7987607,46.5745204,2072271848,0,0,0,0,0,0,0,0,0
30.7990879,46.574997,2070601259,0,0,0,0,0,0,0,0,0
30.7994159,46.5750922,7141687114,0,0,0,0,0,0,0,0,0
30.7990431,46.5729379,3602633124,0,0,0,0,0,0,0,0,0
30.8281031,46.5696582,3797491271,0,0,0,0,0,0,0,0,0
30.8280085,46.5697028,3797491270,0,0,0,0,0,0,0,0,0
30.8279061,46.5697418,3797491269,0,0,0,0,0,0,0,0,0
30.8277768,46.5697835,884569419,0,0,0,0,0,0,0,0,0
30.8276467,46.569807,2071646723,0,0,0,0,0,0,0,0,0
30.8265388,46.5699246,4773385215,0,0,0,0,0,0,0,0,0
30.8261691,46.5699634,2071929699,0,0,0,0,0,0,0,0,0
30.8248775,46.5700966,2072305509,0,0,0,0,0,0,0,0,0
30.8236176,46.5702288,2072305432,0,0,0,0,0,0,0,0,0
30.8223512,46.5703573,2072305382,0,0,0,0,0,0,0,0,0
30.8210541,46.5704944,4773385207,0,0,0,0,0,0,0,0,0
30.8206099,46.5705366,2072305379,0,0,0,0,0,0,0,0,0
30.8193003,46.5706765,4773385202,0,0,0,0,0,0,0,0,0
30.8164915,46.5709515,2071646714,0,0,0,0,0,0,0,0,0
30.8160519,46.5709973,3797491266,0,0,0,0,0,0,0,0,0
30.8155779,46.5710931,884569421,0,0,0,0,0,0,0,0,0
30.815046,46.5712701,2071995900,0,0,0,0,0,0,0,0,0
30.8145372,46.5714253,6617400076,0,0,0,0,0,0,0,0,0
30.8135536,46.5717551,5648492119,0,0,0,0,0,0,0,0,0
30.8124958,46.5720941,6617400891,0,0,0,0,0,0,0,0,0
30.8113493,46.5724549,6617400903,0,0,0,0,0,0,0,0,0
30.8101386,46.5728469,7122415240,0,0,0,0,0,0,0,0,0
30.8099232,46.5729147,7122415241,0,0,1,1,0,0,0,0,0
30.8087434,46.5732985,6617374464,0,0,0,0,0,0,0,0,0
30.8080448,46.5735329,3421673342,0,0,0,0,0,0,0,0,0
30.8308867,46.5626846,2071646716,0,0,0,0,0,0,0,0,0
30.8308875,46.5626514,7781517200,0,0,0,0,0,0,0,0,0
30.8309007,46.5626195,2071648710,0,0,0,0,0,0,0,0,0
30.8309255,46.562591,2071648712,0,0,0,0,0,0,0,0,0
